Source;Type;Target;Weight
Pochtmejster;Undirected;Rastakovskij;1
Korobkin;Undirected;Pochtmejster;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Odnaizdam;1
Korobkin;Undirected;Mnogieizgostej;2
Kuptsy;Undirected;LukaLukich;1
Gorodnichij;Undirected;Lulukov;1
Odnaizdam;Undirected;ZhenaLukiLukicha;1
Bobchinskij;Undirected;ZhenaKorobkina;2
AmmosFedorovichLjapkin-Tjapkin;Undirected;Gostja;2
Gostja;Undirected;Kuptsy;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Lulukov;1
Lekar;Undirected;Svistunov;1
Chastnyjpristav;Undirected;Lekar;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;LukaLukich;5
Gostja;Undirected;Odnaizdam;1
Dobchinskij;Undirected;Pochtmejster;3
Slesarsha;Undirected;Unter-ofitsersha;2
Kvartalnyj;Undirected;Pochtmejster;1
ArtemijFilippoovich;Undirected;Dobchinskij;1
Mnogieizgostej;Undirected;Rastakovskij;2
Chastnyjpristav;Undirected;Svistunov;1
Bobchinskij;Undirected;LukaLukich;5
ZhenaKorobkina;Undirected;ZhenaLukiLukicha;1
AnnaAndreevna;Undirected;GolosJamschika;1
Pochtmejster;Undirected;ZhenaKorobkina;1
Gorodnichij;Undirected;Gostja;2
Hlestakov;Undirected;MarjaAntonovna;5
Dobchinskij;Undirected;Kuptsy;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Mnogieizgostej;2
Lulukov;Undirected;Mnogieizgostej;1
ArtemijFilippovichZemljanika;Undirected;Svistunov;1
Hlestakov;Undirected;Unter-ofitsersha;2
Gorodnichij;Undirected;Pochtmejster;3
GolosJamschika;Undirected;Osip;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Korobkin;2
Gorodnichij;Undirected;Hlestakov;7
Dobchinskij;Undirected;Kvartalnyj;1
Chastnyjpristav;Undirected;Lulukov;1
Osip;Undirected;Sluga;1
Chastnyjpristav;Undirected;Gorodnichij;4
AmmosFedorovichLjapkin-Tjapkin;Undirected;Pochtmejster;4
AmmosFedorovichLjapkin-Tjapkin;Undirected;Svistunov;1
Kuptsy;Undirected;Unter-ofitsersha;1
ArtemijFilippovichZemljanika;Undirected;Pochtmejster;3
Kuptsy;Undirected;ZhenaLukiLukicha;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Dobchinskij;4
Chastnyjpristav;Undirected;Korobkin;2
AnnaAndreevna;Undirected;LukaLukich;2
Lulukov;Undirected;Rastakovskij;1
AnnaAndreevna;Undirected;ArtemijFilippovichZemljanika;2
Kuptsy;Undirected;MarjaAntonovna;1
MarjaAntonovna;Undirected;Osip;2
GolosJamschika;Undirected;Gorodnichij;1
ArtemijFilippovichZemljanika;Undirected;ZhenaLukiLukicha;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Hlestakov;1
ArtemijFilippovichZemljanika;Undirected;Kvartalnyj;1
ArtemijFilippoovich;Undirected;Bobchinskij;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Kvartalnyj;1
Osip;Undirected;Unter-ofitsersha;2
Korobkin;Undirected;LukaLukich;2
Korobkin;Undirected;Rastakovskij;2
AmmosFedorovichLjapkin-Tjapkin;Undirected;ZhenaKorobkina;2
Hlestakov;Undirected;LukaLukich;2
AnnaAndreevna;Undirected;Osip;2
Gostja;Undirected;Mnogieizgostej;2
Kvartalnyj;Undirected;Lekar;1
MarjaAntonovna;Undirected;Rastakovskij;2
AmmosFedorovichLjapkin-Tjapkin;Undirected;AnnaAndreevna;2
Hlestakov;Undirected;Sluga;3
Mnogieizgostej;Undirected;Pochtmejster;1
Odinizkuptsov;Undirected;Osip;1
Bobchinskij;Undirected;Kuptsy;1
Hlestakov;Undirected;Odinizkuptsov;1
Korobkin;Undirected;ZhenaLukiLukicha;1
Bobchinskij;Undirected;Rastakovskij;2
Bobchinskij;Undirected;Gorodnichij;6
Pochtmejster;Undirected;Svistunov;1
Korobkin;Undirected;MarjaAntonovna;2
AnnaAndreevna;Undirected;Korobkin;2
Chastnyjpristav;Undirected;ZhenaLukiLukicha;1
Odnaizdam;Undirected;ZhenaKorobkina;1
Gostja;Undirected;Pochtmejster;1
AnnaAndreevna;Undirected;Kuptsy;2
AnnaAndreevna;Undirected;Gorodnichij;10
Mnogieizgostej;Undirected;ZhenaLukiLukicha;1
Dobchinskij;Undirected;Gostja;2
Bobchinskij;Undirected;Lekar;1
Chastnyjpristav;Undirected;MarjaAntonovna;2
AmmosFedorovichLjapkin-Tjapkin;Undirected;Rastakovskij;3
Gostja;Undirected;Rastakovskij;2
Gorodnichij;Undirected;Kvartalnyj;2
Dobchinskij;Undirected;Rastakovskij;2
AmmosFedorovichLjapkin-Tjapkin;Undirected;ZhenaLukiLukicha;1
ArtemijFilippovichZemljanika;Undirected;Korobkin;2
AnnaAndreevna;Undirected;Dobchinskij;3
Dobchinskij;Undirected;Lulukov;1
Derzhimorda;Undirected;Hlestakov;1
Lekar;Undirected;LukaLukich;1
Chastnyjpristav;Undirected;Pochtmejster;2
Chastnyjpristav;Undirected;Mnogieizgostej;2
AmmosFedorovichLjapkin-Tjapkin;Undirected;Gorodnichij;5
Korobkin;Undirected;Lulukov;1
Bobchinskij;Undirected;ZhenaLukiLukicha;1
Bobchinskij;Undirected;Dobchinskij;8
Gorodnichij;Undirected;Odinizkuptsov;1
ArtemijFilippovichZemljanika;Undirected;Lekar;1
Bobchinskij;Undirected;Lulukov;1
Gorodnichij;Undirected;MarjaAntonovna;6
ArtemijFilippovichZemljanika;Undirected;Mnogieizgostej;2
Kuptsy;Undirected;Slesarsha;1
Korobkin;Undirected;ZhenaKorobkina;3
Dobchinskij;Undirected;Gorodnichij;4
AnnaAndreevna;Undirected;Rastakovskij;2
Gostja;Undirected;ZhenaKorobkina;2
Hlestakov;Undirected;Pochtmejster;1
Bobchinskij;Undirected;Kvartalnyj;2
Kuptsy;Undirected;ZhenaKorobkina;1
LukaLukich;Undirected;Mnogieizgostej;2
Derzhimorda;Undirected;Osip;1
MarjaAntonovna;Undirected;Mnogieizgostej;2
Dobchinskij;Undirected;Lekar;1
ArtemijFilippovichZemljanika;Undirected;Hlestakov;2
Lulukov;Undirected;MarjaAntonovna;1
ArtemijFilippovichZemljanika;Undirected;LukaLukich;6
AnnaAndreevna;Undirected;Odinizkuptsov;1
Gostja;Undirected;MarjaAntonovna;2
LukaLukich;Undirected;Svistunov;1
Pochtmejster;Undirected;ZhenaLukiLukicha;1
Chastnyjpristav;Undirected;Rastakovskij;2
Lulukov;Undirected;Odnaizdam;1
MarjaAntonovna;Undirected;ZhenaKorobkina;2
Odinizkuptsov;Undirected;Slesarsha;1
Lulukov;Undirected;ZhenaKorobkina;1
Kuptsy;Undirected;Pochtmejster;1
Gorodnichij;Undirected;Odnaizdam;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;MarjaAntonovna;2
Lulukov;Undirected;Pochtmejster;1
Gorodnichij;Undirected;ZhenaLukiLukicha;2
MarjaAntonovna;Undirected;ZhenaLukiLukicha;1
Gorodnichij;Undirected;Lekar;1
Derzhimorda;Undirected;Gorodnichij;1
Dobchinskij;Undirected;Svistunov;1
Gorodnichij;Undirected;LukaLukich;6
Gorodnichij;Undirected;Mnogieizgostej;2
Rastakovskij;Undirected;ZhenaLukiLukicha;1
Hlestakov;Undirected;Osip;7
Gorodnichij;Undirected;Svistunov;1
ArtemijFilippovichZemljanika;Undirected;Bobchinskij;6
GolosJamschika;Undirected;MarjaAntonovna;1
Kvartalnyj;Undirected;LukaLukich;1
AnnaAndreevna;Undirected;Gostja;2
Chastnyjpristav;Undirected;ZhenaKorobkina;2
Kvartalnyj;Undirected;Svistunov;1
Dobchinskij;Undirected;Mnogieizgostej;2
Chastnyjpristav;Undirected;Kvartalnyj;1
Ljuljukov;Undirected;ZhenaKorobkina;1
Dobchinskij;Undirected;MarjaAntonovna;3
AnnaAndreevna;Undirected;ZhenaKorobkina;2
Bobchinskij;Undirected;Korobkin;2
LukaLukich;Undirected;ZhenaKorobkina;2
Odnaizdam;Undirected;Rastakovskij;1
Korobkin;Undirected;Kuptsy;1
Gorodnichij;Undirected;Korobkin;2
Gostja;Undirected;LukaLukich;2
ArtemijFilippovichZemljanika;Undirected;ZhenaKorobkina;2
Gorodnichij;Undirected;Osip;2
AnnaAndreevna;Undirected;Pochtmejster;1
Osip;Undirected;Slesarsha;2
ArtemijFilippovichZemljanika;Undirected;Rastakovskij;3
AnnaAndreevna;Undirected;Bobchinskij;2
ArtemijFilippovichZemljanika;Undirected;Gorodnichij;5
Mnogieizgostej;Undirected;ZhenaKorobkina;2
Kuptsy;Undirected;Lulukov;1
AnnaAndreevna;Undirected;Chastnyjpristav;2
Gorodnichij;Undirected;Sluga;1
Rastakovskij;Undirected;ZhenaKorobkina;2
AnnaAndreevna;Undirected;MarjaAntonovna;12
Kuptsy;Undirected;Odnaizdam;1
Odnaizdam;Undirected;Pochtmejster;1
LukaLukich;Undirected;Pochtmejster;3
Chastnyjpristav;Undirected;LukaLukich;3
Gostja;Undirected;ZhenaLukiLukicha;1
Dobchinskij;Undirected;Korobkin;2
AmmosFedorovichLjapkin-Tjapkin;Undirected;Bobchinskij;4
Gostja;Undirected;Korobkin;2
MarjaAntonovna;Undirected;Pochtmejster;1
Gorodnichij;Undirected;Kuptsy;2
AnnaAndreevna;Undirected;Hlestakov;5
Dobchinskij;Undirected;Hlestakov;2
ArtemijFilippovichZemljanika;Undirected;Gostja;2
LukaLukich;Undirected;ZhenaLukiLukicha;2
Chastnyjpristav;Undirected;Gostja;2
Lulukov;Undirected;ZhenaLukiLukicha;1
LukaLukich;Undirected;Odnaizdam;1
ArtemijFilippovichZemljanika;Undirected;Chastnyjpristav;3
Korobkin;Undirected;Odnaizdam;1
