Source;Type;Target;Weight
PervyjKavaler;Undirected;TretijKavaler;1
Misail;Undirected;Varlaam;1
PervyjPristav;Undirected;Varlaam;1
MuzhikNaAmvone;Undirected;Narod;1
MalChishki;Undirected;Tsar_Boris;1
Ksenija;Undirected;Shujskij;1
Bojare;Undirected;Bojarin;1
OdinPridvornyj;Undirected;PjatyjPridvornyj;1
Bojarin;Undirected;ChetvertyjPridvornyj;1
Narod;Undirected;Tsar_Boris;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Undirected;Nemtsy;1
DrugojIzBegletsov;Undirected;Marzheret;1
DrugojLjah;Undirected;Ljah;1
Chetvertyjiznaroda_2;Undirected;Tretijiznaroda_2;1
Bojare;Undirected;OdinIzMalchishek;1
Misail;Undirected;PervyjPristav;1
Ljahi;Undirected;Nemtsy;1
PervyjKavaler;Undirected;VtorajaDama;1
Drugojiznaroda_2;Undirected;Tsar_Boris;1
Drugojiznaroda_1;Undirected;Tretijiznaroda_1;1
Jurodivyj;Undirected;Staruha;1
Chetvertyjiznaroda_2;Undirected;Drugojiznaroda_2;1
GavrilaPushkin;Undirected;Hruschov;1
Feodor;Undirected;ShestojPridvornyj;1
DrugojPridvornyj;Undirected;Tsar_Boris;1
Drugojiznaroda_1;Undirected;Odiniznaroda_1;1
Ksenija;Undirected;Tretijiznaroda_3;1
SemenGodunov;Undirected;Shujskij;1
Marzheret;Undirected;Voiny;1
Pushkin;Undirected;Shujskij;1
Tsar_Boris;Undirected;Vorotynskij;1
Misail;Undirected;VtorojPristav;1
DrugojBojarin;Undirected;Tsar_Boris;1
ChetvertyjPridvornyj;Undirected;DrugojPridvornyj;1
Ksenija;Undirected;SemenGodunov;1
Ksenija;Undirected;Narod;1
OdinIzBegletsov;Undirected;Voiny;1
Bojarin;Undirected;TretijPridvornyj;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Undirected;OdinIzBegletsov;1
Odiniznaroda_3;Undirected;Tretijiznaroda_3;1
Bojarin;Undirected;ShestojPridvornyj;1
Drugojiznaroda_3;Undirected;Narod;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Undirected;VtorojPristav;1
Marina;Undirected;PervajaDama;1
Drugojiznaroda_2;Undirected;Staruha;1
Feodor;Undirected;Odiniznaroda_3;1
Basmanov;Undirected;PjatyjPridvornyj;1
Basmanov;Undirected;Patriarh;1
Nemtsy;Undirected;Voiny;1
Hozjajka;Undirected;PervyjPristav;1
Bojare;Undirected;Shujskij;1
Basmanov;Undirected;DrugojPridvornyj;1
Odiniznaroda_3;Undirected;Strazha;1
Bojare;Undirected;TretijPridvornyj;1
Patriarh;Undirected;Shujskij;1
Marina;Undirected;TretjaDama;1
Hozjajka;Undirected;VtorojPristav;1
Basmanov;Undirected;Feodor;1
Chetvertyjiznaroda_2;Undirected;Staruha;1
ChetvertyjPridvornyj;Undirected;OdinPridvornyj;1
Jurodivyj;Undirected;Tsar_Boris;1
GavrilaPushkin;Undirected;Poet;1
ChetvertyjPridvornyj;Undirected;TretijPridvornyj;1
Pater;Undirected;Poljak;1
PervyjPristav;Undirected;VtorojPristav;1
Feodor;Undirected;Tsar_Boris;2
OdinIzMalchishek;Undirected;Staruha;1
PervijPristav;Undirected;Varlaam;1
MalChik;Undirected;Pushkin;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Undirected;Karela;1
TretijKavaler;Undirected;TretjaDama;1
Narod;Undirected;OdinIzMalchishek;1
Mnishek;Undirected;Vishnevetskij;1
Ksenija;Undirected;Nischij;1
Chetvertyjiznaroda_2;Undirected;Narod;1
PervajaDama;Undirected;PervyjKavaler;1
Bojarin;Undirected;Tsar_Boris;1
TretjaDama;Undirected;VtorajaDama;1
Drugojiznaroda_2;Undirected;Narod;1
TretijKavaler;Undirected;VtorajaDama;1
Basmanov;Undirected;ShestojPridvornyj;1
Ljahi;Undirected;VRozen;1
Staruha;Undirected;Tretijiznaroda_2;1
Mamka;Undirected;SemenGodunov;1
Hruschov;Undirected;Pater;1
VRozen;Undirected;Voiny;1
Drugojiznaroda_3;Undirected;MosalSkij;1
MalChishki;Undirected;Staruha;1
Chetvertyjiznaroda_2;Undirected;Tsar_Boris;1
Narod;Undirected;Schelkalov;1
MalChishki;Undirected;Odiniznaroda_2;1
Igumen;Undirected;Patriarh;1
Feodor;Undirected;MosalSkij;1
Drugojiznaroda_3;Undirected;Odiniznaroda_3;1
Bojare;Undirected;Drugojiznaroda_2;1
Jurodivyj;Undirected;Tretijiznaroda_2;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Undirected;Plennik;1
DrugojIzBegletsov;Undirected;VRozen;1
DrugojBojarin;Undirected;PervyjBojarin;1
Kurbskij;Undirected;Poljak;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Undirected;Ljahi;2
Hruschov;Undirected;Poljak;1
DrugojPridvornyj;Undirected;OdinPridvornyj;1
Strazha;Undirected;Tretijiznaroda_3;1
Mnishek;Undirected;TretijKavaler;1
Patriarh;Undirected;PervyjBojarin;1
Nischij;Undirected;Tretijiznaroda_3;1
DrugojIzBegletsov;Undirected;Ljahi;1
Hruschov;Undirected;Kurbskij;1
MosalSkij;Undirected;Odiniznaroda_3;1
Drugojiznaroda_2;Undirected;MalChishki;1
Shujskij;Undirected;Tsar_Boris;3
Narod;Undirected;Staruha;1
Pater;Undirected;Poet;1
MalChishki;Undirected;Tretijiznaroda_2;1
DrugojPridvornyj;Undirected;PjatyjPridvornyj;1
DrugojIzBegletsov;Undirected;OdinIzBegletsov;1
Bojarin;Undirected;OdinPridvornyj;1
Drugojiznaroda_3;Undirected;Ksenija;1
Drugojiznaroda_2;Undirected;Jurodivyj;1
Feodor;Undirected;Tretijiznaroda_3;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Undirected;VRozen;1
ShestojPridvornyj;Undirected;Tsar_Boris;1
Mnishek;Undirected;PervyjKavaler;1
OdinPridvornyj;Undirected;TretijPridvornyj;1
Patriarh;Undirected;Tsar_Boris;1
Feodor;Undirected;OdinPridvornyj;1
GavrilaPushkin;Undirected;Karela;1
Narod;Undirected;Tretijiznaroda_2;1
Pervyjstolnik;Undirected;Vtorojstolnik;1
Drugojiznaroda_2;Undirected;Odiniznaroda_2;1
Karela;Undirected;Pater;1
Mnishek;Undirected;TretjaDama;1
Hozjajka;Undirected;Varlaam;1
TretjaDama;Undirected;Vishnevetskij;1
Basmanov;Undirected;GavrilaPushkin;1
DrugojLjah;Undirected;Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;1
Mnishek;Undirected;VtorajaDama;1
Kurbskij;Undirected;Pater;1
Ksenija;Undirected;Strazha;1
PervajaDama;Undirected;VtorajaDama;1
GavrilaPushkin;Undirected;Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;2
Tsar_Boris;Undirected;Vtorojstolnik;1
OdinIzMalchishek;Undirected;Tretijiznaroda_2;1
Bojare;Undirected;DrugojPridvornyj;1
Bojare;Undirected;ShestojPridvornyj;1
TretijKavaler;Undirected;Vishnevetskij;1
Basmanov;Undirected;Bojare;1
Jurodivyj;Undirected;Narod;1
PervyjBojarin;Undirected;Shujskij;1
DrugojLjah;Undirected;Ljahi;1
Ksenija;Undirected;Mamka;1
Bojare;Undirected;Staruha;1
PervijPristav;Undirected;PervyjPristav;1
Marina;Undirected;Vishnevetskij;1
Misail;Undirected;PervijPristav;1
Marina;Undirected;TretijKavaler;1
Bojare;Undirected;Tsar_Boris;3
Ksenija;Undirected;Tsar_Boris;1
Ksenija;Undirected;Odiniznaroda_3;1
Staruha;Undirected;Tsar_Boris;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Undirected;Hruschov;1
Pervyjstolnik;Undirected;Tsar_Boris;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Undirected;Marina;1
Hruschov;Undirected;Karela;1
Drugojiznaroda_3;Undirected;Tretijiznaroda_3;1
Vishnevetskij;Undirected;VtorajaDama;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Undirected;PervijPristav;1
Jurodivyj;Undirected;OdinIzMalchishek;1
ChetvertyjPridvornyj;Undirected;Feodor;1
PjatyjPridvornyj;Undirected;ShestojPridvornyj;1
Mamka;Undirected;Tsar_Boris;1
Bojare;Undirected;ChetvertyjPridvornyj;1
ChetvertyjPridvornyj;Undirected;PjatyjPridvornyj;1
GavrilaPushkin;Undirected;Ljah;1
Drugojiznaroda_3;Undirected;Nischij;1
MosalSkij;Undirected;Narod;1
OdinIzMalchishek;Undirected;Tsar_Boris;1
Marina;Undirected;Mnishek;1
Basmanov;Undirected;Bojarin;1
DrugojPridvornyj;Undirected;ShestojPridvornyj;1
Narod;Undirected;Nischij;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Undirected;Misail;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Undirected;Hozjajka;1
Poet;Undirected;Poljak;1
DrugojIzBegletsov;Undirected;Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;1
Basmanov;Undirected;TretijPridvornyj;1
Bojare;Undirected;Odiniznaroda_2;1
Schelkalov;Undirected;Tretijiznaroda_1;1
Mamka;Undirected;Shujskij;1
Ljah;Undirected;Plennik;1
Hruschov;Undirected;Poet;1
Nischij;Undirected;Odiniznaroda_3;1
DrugojBojarin;Undirected;Shujskij;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Undirected;Pater;1
Jurodivyj;Undirected;MalChishki;1
Odiniznaroda_2;Undirected;Tretijiznaroda_2;1
Narod;Undirected;Tretijiznaroda_3;1
Basmanov;Undirected;PervyjBojarin;1
MosalSkij;Undirected;Tretijiznaroda_3;1
DrugojPridvornyj;Undirected;TretijPridvornyj;1
Bojare;Undirected;Feodor;1
MalChik;Undirected;Shujskij;1
Ljah;Undirected;Ljahi;1
ChetvertyjPridvornyj;Undirected;Tsar_Boris;1
Ljahi;Undirected;Voiny;1
Feodor;Undirected;PjatyjPridvornyj;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Undirected;Varlaam;1
GavrilaPushkin;Undirected;Kurbskij;1
Odiniznaroda_2;Undirected;Staruha;1
GavrilaPushkin;Undirected;Pater;1
Hozjajka;Undirected;Misail;1
Odiniznaroda_1;Undirected;Tretijiznaroda_1;1
Drugojiznaroda_3;Undirected;Strazha;1
Mnishek;Undirected;PervajaDama;1
Basmanov;Undirected;Shujskij;1
Odiniznaroda_2;Undirected;Tsar_Boris;1
PervyjKavaler;Undirected;Vishnevetskij;1
Bojare;Undirected;Jurodivyj;1
Karela;Undirected;Poljak;1
DrugojIzBegletsov;Undirected;Nemtsy;1
Nemtsy;Undirected;VRozen;1
Chetvertyjiznaroda_2;Undirected;Odiniznaroda_2;1
