Source;Type;Target;Weight
Bobchinskij;Undirected;Kuptsy;1
Kuptsy;Undirected;Slesarsha;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Gostja;2
Bobchinskij;Undirected;ZhenaKorobkina;2
Hlestakov;Undirected;Pochtmejster;1
Lulukov;Undirected;Pochtmejster;1
Lulukov;Undirected;Rastakovskij;1
AnnaAndreevna;Undirected;ArtemijFilippovichZemljanika;2
ArtemijFilippovichZemljanika;Undirected;Svistunov;1
Gorodnichij;Undirected;LukaLukich;6
LukaLukich;Undirected;Pochtmejster;3
Hlestakov;Undirected;LukaLukich;2
Korobkin;Undirected;Ljuljukov;1
AnnaAndreevna;Undirected;Chastnyjpristav;2
ArtemijFilippovichZemljanika;Undirected;Pochtmejster;3
Gostja;Undirected;LukaLukich;2
Dobchinskij;Undirected;LukaLukich;4
Gorodnichij;Undirected;Pochtmejster;3
Pochtmejster;Undirected;Rastakovskij;1
Chastnyjpristav;Undirected;Korobkin;2
ZhenaKorobkina;Undirected;ZhenaLukiLukicha;1
Korobkin;Undirected;LukaLukich;2
Gostja;Undirected;ZhenaLukiLukicha;1
LukaLukich;Undirected;Svistunov;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Kuptsy;1
Bobchinskij;Undirected;Dobchinskij;8
AnnaAndreevna;Undirected;Osip;2
AmmosFedorovichLjapkin-Tjapkin;Undirected;Lekar;1
Dobchinskij;Undirected;Mnogieizgostej;2
Korobkin;Undirected;ZhenaLukiLukicha;1
LukaLukich;Undirected;Rastakovskij;2
MarjaAntonovna;Undirected;Osip;2
Kuptsy;Undirected;Rastakovskij;1
MarjaAntonovna;Undirected;ZhenaLukiLukicha;1
Kuptsy;Undirected;Osip;2
ArtemijFilippovichZemljanika;Undirected;Dobchinskij;5
Gorodnichij;Undirected;Svistunov;1
Kuptsy;Undirected;ZhenaKorobkina;1
Gostja;Undirected;Pochtmejster;1
MarjaAntonovna;Undirected;ZhenaKorobkina;2
Chastnyjpristav;Undirected;Odnaizdam;1
MarjaAntonovna;Undirected;Rastakovskij;2
AnnaAndreevna;Undirected;Odinizkuptsov;1
Lulukov;Undirected;MarjaAntonovna;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Korobkin;2
Odinizkuptsov;Undirected;Unter-ofitsersha;1
Dobchinskij;Undirected;Korobkin;2
Dobchinskij;Undirected;Gorodnichij;4
AmmosFedorovichLjapkin-Tjapkin;Undirected;ZhenaLukiLukicha;1
AnnaAndreevna;Undirected;Gorodnichij;10
Hlestakov;Undirected;Unter-ofitsersha;2
MarjaAntonovna;Undirected;Odnaizdam;1
Odnaizdam;Undirected;ZhenaLukiLukicha;1
Gorodnichij;Undirected;Gostja;2
ArtemijFilippovichZemljanika;Undirected;Bobchinskij;6
Kuptsy;Undirected;Odnaizdam;1
Kuptsy;Undirected;MarjaAntonovna;1
Bobchinskij;Undirected;Gostja;2
Gorodnichij;Undirected;ZhenaLukiLukicha;2
Korobkin;Undirected;Lulukov;1
AnnaAndreevna;Undirected;Odnaizdam;1
AnnaAndreevna;Undirected;MarjaAntonovna;12
Chastnyjpristav;Undirected;LukaLukich;3
Gorodnichij;Undirected;Sluga;1
Bobchinskij;Undirected;MarjaAntonovna;2
MarjaAntonovna;Undirected;Pochtmejster;1
Kuptsy;Undirected;ZhenaLukiLukicha;1
LukaLukich;Undirected;Lulukov;1
Osip;Undirected;Slesarsha;2
AmmosFedorovichLjapkin-Tjapkin;Undirected;Dobchinskij;4
Bobchinskij;Undirected;Pochtmejster;3
Dobchinskij;Undirected;Kuptsy;1
Chastnyjpristav;Undirected;Gostja;2
AnnaAndreevna;Undirected;Lulukov;1
Dobchinskij;Undirected;Lulukov;1
Korobkin;Undirected;Kuptsy;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Mnogieizgostej;2
Mishka;Undirected;Osip;1
Pochtmejster;Undirected;ZhenaLukiLukicha;1
Gorodnichij;Undirected;Odnaizdam;1
AnnaAndreevna;Undirected;ZhenaKorobkina;2
Gostja;Undirected;Lulukov;1
Gostja;Undirected;Kuptsy;1
Lulukov;Undirected;ZhenaLukiLukicha;1
Derzhimorda;Undirected;Osip;1
Gorodnichij;Undirected;Rastakovskij;2
AmmosFedorovichLjapkin-Tjapkin;Undirected;LukaLukich;5
Chastnyjpristav;Undirected;Kuptsy;1
Lulukov;Undirected;Mnogieizgostej;1
Chastnyjpristav;Undirected;MarjaAntonovna;2
Korobkin;Undirected;Pochtmejster;1
Chastnyjpristav;Undirected;Pochtmejster;2
AmmosFedorovichLjapkin-Tjapkin;Undirected;Kvartalnyj;1
Chastnyjpristav;Undirected;Lekar;1
Chastnyjpristav;Undirected;ZhenaLukiLukicha;1
Bobchinskij;Undirected;Hlestakov;3
Lekar;Undirected;Pochtmejster;1
Dobchinskij;Undirected;Kvartalnyj;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Lulukov;1
ArtemijFilippovichZemljanika;Undirected;LukaLukich;6
Dobchinskij;Undirected;ZhenaLukiLukicha;1
LukaLukich;Undirected;ZhenaLukiLukicha;2
Bobchinskij;Undirected;Rastakovskij;2
Mnogieizgostej;Undirected;Pochtmejster;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Rastakovskij;3
ArtemijFilippovichZemljanika;Undirected;Hlestakov;2
ArtemijFilippoovich;Undirected;ArtemijFilippovichZemljanika;1
ArtemijFilippovichZemljanika;Undirected;Gorodnichij;5
MarjaAntonovna;Undirected;Mnogieizgostej;2
Slesarsha;Undirected;Unter-ofitsersha;2
Kuptsy;Undirected;Odinizkuptsov;2
Bobchinskij;Undirected;ZhenaLukiLukicha;1
Pochtmejster;Undirected;Svistunov;1
Derzhimorda;Undirected;Kuptsy;1
Korobkin;Undirected;Rastakovskij;2
Rastakovskij;Undirected;ZhenaLukiLukicha;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;ArtemijFilippoovich;1
Chastnyjpristav;Undirected;Kvartalnyj;1
Gorodnichij;Undirected;Korobkin;2
AnnaAndreevna;Undirected;Rastakovskij;2
AnnaAndreevna;Undirected;GolosJamschika;1
Chastnyjpristav;Undirected;Lulukov;1
Gorodnichij;Undirected;Odinizkuptsov;1
Dobchinskij;Undirected;Gostja;2
Bobchinskij;Undirected;LukaLukich;5
Hlestakov;Undirected;MarjaAntonovna;5
ArtemijFilippovichZemljanika;Undirected;Odnaizdam;1
AnnaAndreevna;Undirected;Kuptsy;2
ArtemijFilippovichZemljanika;Undirected;Korobkin;2
Hlestakov;Undirected;Kuptsy;2
Korobkin;Undirected;ZhenaKorobkina;3
AnnaAndreevna;Undirected;Korobkin;2
LukaLukich;Undirected;Odnaizdam;1
Derzhimorda;Undirected;Gorodnichij;1
ArtemijFilippovichZemljanika;Undirected;Gostja;2
Korobkin;Undirected;Odnaizdam;1
Ljuljukov;Undirected;ZhenaKorobkina;1
Gorodnichij;Undirected;Hlestakov;7
AnnaAndreevna;Undirected;Dobchinskij;3
ArtemijFilippovichZemljanika;Undirected;ZhenaKorobkina;2
GolosJamschika;Undirected;Osip;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;ZhenaKorobkina;2
Kuptsy;Undirected;Mnogieizgostej;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Bobchinskij;4
Gorodnichij;Undirected;Kvartalnyj;2
Bobchinskij;Undirected;Gorodnichij;6
Gorodnichij;Undirected;Lekar;1
Mnogieizgostej;Undirected;Odnaizdam;1
AnnaAndreevna;Undirected;ZhenaLukiLukicha;1
AnnaAndreevna;Undirected;LukaLukich;2
Bobchinskij;Undirected;Chastnyjpristav;3
AnnaAndreevna;Undirected;Mnogieizgostej;2
Kuptsy;Undirected;Unter-ofitsersha;1
Lekar;Undirected;LukaLukich;1
ArtemijFilippovichZemljanika;Undirected;Kuptsy;1
ArtemijFilippoovich;Undirected;Pochtmejster;1
Gostja;Undirected;Odnaizdam;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Chastnyjpristav;3
Gostja;Undirected;MarjaAntonovna;2
Bobchinskij;Undirected;Korobkin;2
Kuptsy;Undirected;LukaLukich;1
LukaLukich;Undirected;Mnogieizgostej;2
Odnaizdam;Undirected;Pochtmejster;1
Gostja;Undirected;Korobkin;2
Hlestakov;Undirected;Slesarsha;2
Rastakovskij;Undirected;ZhenaKorobkina;2
Odinizkuptsov;Undirected;Osip;1
Dobchinskij;Undirected;Hlestakov;2
Mnogieizgostej;Undirected;Rastakovskij;2
Dobchinskij;Undirected;ZhenaKorobkina;2
Osip;Undirected;Sluga;1
Kvartalnyj;Undirected;Lekar;1
Bobchinskij;Undirected;Lulukov;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Gorodnichij;5
AmmosFedorovichLjapkin-Tjapkin;Undirected;AnnaAndreevna;2
GolosJamschika;Undirected;MarjaAntonovna;1
ArtemijFilippovichZemljanika;Undirected;Kvartalnyj;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Odnaizdam;1
Pochtmejster;Undirected;ZhenaKorobkina;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;Hlestakov;1
Gostja;Undirected;Mnogieizgostej;2
ArtemijFilippovichZemljanika;Undirected;MarjaAntonovna;2
ArtemijFilippovichZemljanika;Undirected;Chastnyjpristav;3
AnnaAndreevna;Undirected;Hlestakov;5
AnnaAndreevna;Undirected;Gostja;2
Kvartalnyj;Undirected;LukaLukich;1
ArtemijFilippovichZemljanika;Undirected;Mnogieizgostej;2
Bobchinskij;Undirected;Svistunov;1
AnnaAndreevna;Undirected;Bobchinskij;2
Bobchinskij;Undirected;Odnaizdam;1
AmmosFedorovichLjapkin-Tjapkin;Undirected;ArtemijFilippovichZemljanika;6
Chastnyjpristav;Undirected;Mnogieizgostej;2
ArtemijFilippovichZemljanika;Undirected;Lekar;1
Dobchinskij;Undirected;Svistunov;1
GolosJamschika;Undirected;Hlestakov;1
ArtemijFilippoovich;Undirected;Bobchinskij;1
Dobchinskij;Undirected;Lekar;1
ArtemijFilippoovich;Undirected;Dobchinskij;1
Gorodnichij;Undirected;ZhenaKorobkina;2
