Source;Type;Target;Weight
Muzhiknaamvone;Undirected;Narod;1
Strazha;Undirected;Tretij;1
Drugoj;Undirected;Nemtsy;1
Pristav;Undirected;Vtorojpristav;1
Marina;Undirected;Mnishek;1
Bojarin;Undirected;Tsar;1
Narod;Undirected;Strazha;1
Chetvertyj;Undirected;Feodor;1
Narod;Undirected;Odin;3
Drugoj;Undirected;Schelkalov;1
Mamka;Undirected;Shujskij;1
Drugojpristav;Undirected;Hozjajka;1
Basmanov;Undirected;Patriarh;1
Pervyj;Undirected;Tsar;2
Pervyjbojarin;Undirected;Tsar;1
Ljahi;Undirected;Odinizbegletsov;1
Ljahi;Undirected;Voiny;1
Nemtsy;Undirected;Odinizbegletsov;1
Bojare;Undirected;Tsar;2
Drugoj;Undirected;Ljah;1
Misail;Undirected;Pristav;1
Mosalskij;Undirected;Narod;1
Drugoj;Undirected;Voiny;1
Drugoj;Undirected;Vtoroj;1
Narod;Undirected;Nischij;1
Basmanov;Undirected;Odinbojarin;1
Dama;Undirected;Kavaler;1
Ljahi;Undirected;Marzheret;1
Malchishki;Undirected;Staruha;1
Malchik;Undirected;Shujskij;1
Kavaler;Undirected;Mnishek;1
Pristavy;Undirected;Varlaam;1
Patriarh;Undirected;Tsar;1
Dimitrij;Undirected;Nemtsy;1
Pjatyj;Undirected;Tsar;1
Pervyjpristav;Undirected;Varlaam;1
Drugoj;Undirected;Ksenija;1
Bojarin;Undirected;Chetvertyj;1
Hozjajka;Undirected;Pervyj;1
Pushkin;Undirected;Shujskij;1
Chetvertyj;Undirected;Drugoj;2
Mosalskij;Undirected;Odiniznaroda;1
Chetvertyj;Undirected;Pjatyj;1
Pervyjpristav;Undirected;Pristav;1
Mosalskij;Undirected;Strazha;1
Grigorij;Undirected;Vtorojpristav;1
Ljah;Undirected;Lzhedimitrij;1
Tretij;Undirected;Tsar;2
Mnishek;Undirected;Vishnevetskij;1
Ksenija;Undirected;Semengodunov;1
Karela;Undirected;Samozvanets;1
Baba;Undirected;Vtoroj;1
Hruschov;Undirected;Pushkin;1
Jurodivyj;Undirected;Odin;1
Misail;Undirected;Varlaam;1
Grigorij;Undirected;Pristav;1
Baba;Undirected;Tretij;1
Drugoj;Undirected;Narod;4
Odinpristav;Undirected;Varlaam;1
Tsar;Undirected;Vtoroj;1
Dimitrij;Undirected;Marzheret;1
Dama;Undirected;Mnishek;1
Malchishki;Undirected;Pervyj;1
Pervyjpristav;Undirected;Vtorojpristav;1
Bojare;Undirected;Tretij;2
Ksenija;Undirected;Nischij;1
Grigorij;Undirected;Pervyj;1
Malchishka;Undirected;Staruha;1
Dimitrij;Undirected;Odinizbegletsov;1
Drugoj;Undirected;Tsar;3
Ljah;Undirected;Plennik;1
Gavrilapushkin;Undirected;Pater;1
Jurodivyj;Undirected;Narod;1
Narod;Undirected;Pushkin;1
Grigorij;Undirected;Misail;1
Drugoj;Undirected;Odin;4
Dimitrij;Undirected;Samozvanets;1
Narod;Undirected;Odiniznih;1
Pervyj;Undirected;Varlaam;1
Pushkin;Undirected;Vse;1
Odinpristav;Undirected;Vtorojpristav;1
Pushkin;Undirected;Samozvanets;2
Basmanov;Undirected;Bojare;1
Lzhedimitrij;Undirected;Samozvanets;1
Basmanov;Undirected;Shestoj;1
Odinpristav;Undirected;Pristavy;1
Semengodunov;Undirected;Shujskij;1
Feodor;Undirected;Narod;1
Pater;Undirected;Vse;1
Patriarh;Undirected;Pervyjbojarin;1
Misail;Undirected;Pervyj;1
Odinbojarin;Undirected;Pervyjbojarin;1
Bojarin;Undirected;Pjatyj;1
Drugojpristav;Undirected;Pristavy;1
Baba;Undirected;Drugoj;1
Bojarin;Undirected;Tretij;1
Dimitrij;Undirected;Voiny;1
Marzheret;Undirected;Nemtsy;1
Narod;Undirected;Vtoroj;1
Pristavy;Undirected;Vtorojpristav;1
Feodor;Undirected;Nischij;1
Knjazshujskij;Undirected;Pervyjbojarin;1
Hruschov;Undirected;Poljak;1
Ljahi;Undirected;Nemtsy;1
Malchishki;Undirected;Odiniznih;1
Hozjajka;Undirected;Vtoroj;1
Odin;Undirected;Pjatyj;1
Drugoj;Undirected;Malchishka;1
Bojarin;Undirected;Odin;1
Drugoj;Undirected;Patriarh;1
Gavrilapushkin;Undirected;Hruschov;1
Ksenija;Undirected;Mosalskij;1
Pristav;Undirected;Pristavy;1
Drugojpristav;Undirected;Vtorojpristav;1
Feodor;Undirected;Tsar;2
Pervyj;Undirected;Tretij;3
Odiniznaroda;Undirected;Strazha;1
Dimitrij;Undirected;Ljahi;1
Malchishka;Undirected;Narod;1
Vtoroj;Undirected;Vtorojpristav;1
Gavrilapushkin;Undirected;Karela;1
Ksenija;Undirected;Odiniznaroda;1
Plennik;Undirected;Vse;1
Kurbskij;Undirected;Pater;1
Grigorij;Undirected;Varlaam;1
Hruschov;Undirected;Vse;1
Varlaam;Undirected;Vtoroj;1
Odiniznaroda;Undirected;Pervyj;1
Feodor;Undirected;Mosalskij;1
Bojare;Undirected;Chetvertyj;2
Kurbskij;Undirected;Vse;1
Bojare;Undirected;Vorotynskij;1
Knjazvorotynskij;Undirected;Vorotynskij;1
Karela;Undirected;Poet;1
Chetvertyj;Undirected;Malchishki;1
Feodor;Undirected;Strazha;1
Odiniznih;Undirected;Pervyj;1
Kavaler;Undirected;Vishnevetskij;1
Drugoj;Undirected;Odiniznih;1
Misail;Undirected;Vtoroj;1
Mamka;Undirected;Semengodunov;1
Karela;Undirected;Poljak;1
Odin;Undirected;Tretij;4
Ljahi;Undirected;Vrozen;1
Odinpristav;Undirected;Vtoroj;1
Misail;Undirected;Pervyjpristav;1
Basmanov;Undirected;Odin;1
Ljah;Undirected;Pushkin;1
Marzheret;Undirected;Voiny;1
Drugoj;Undirected;Strazha;1
Basmanov;Undirected;Tsar;2
Pater;Undirected;Samozvanets;1
Grigorij;Undirected;Pristavy;1
Baba;Undirected;Narod;1
Drugoj;Undirected;Mosalskij;1
Hozjajka;Undirected;Pristav;1
Jurodivyj;Undirected;Tsar;1
Boris;Undirected;Vorotynskij;1
Pater;Undirected;Pushkin;1
Kurbskij;Undirected;Samozvanets;2
Drugojpristav;Undirected;Pristav;1
Chetvertyj;Undirected;Pervyj;1
Odinpristav;Undirected;Pervyj;1
Malchik;Undirected;Pushkin;1
Knjazvorotynskij;Undirected;Shujskij;1
Boris;Undirected;Shujskij;1
Bojare;Undirected;Feodor;1
Bojare;Undirected;Pervyj;1
Feodor;Undirected;Ksenija;2
Feodor;Undirected;Odiniznaroda;1
Ksenija;Undirected;Tretij;1
Poljak;Undirected;Vse;1
Gavrilapushkin;Undirected;Poljak;1
Nischij;Undirected;Tretij;1
Basmanov;Undirected;Drugoj;2
Drugoj;Undirected;Jurodivyj;1
Bojare;Undirected;Shestoj;1
Drugoj;Undirected;Vrozen;1
Bojare;Undirected;Knjazvorotynskij;1
Basmanov;Undirected;Pjatyj;1
Narod;Undirected;Pervyj;3
Pristavy;Undirected;Vtoroj;1
Poet;Undirected;Pushkin;1
Knjazshujskij;Undirected;Patriarh;1
Feodor;Undirected;Shestoj;1
Malchishki;Undirected;Narod;1
Pater;Undirected;Poet;1
Shestoj;Undirected;Tretij;1
Gavrilapushkin;Undirected;Pushkin;1
Hruschov;Undirected;Samozvanets;1
Malchishka;Undirected;Tretij;1
Drugoj;Undirected;Pjatyj;1
Odin;Undirected;Tsar;2
Pervyjpristav;Undirected;Pristavy;1
Chetvertyj;Undirected;Odiniznih;1
Bojarin;Undirected;Shestoj;1
Bojare;Undirected;Shujskij;1
Grigorij;Undirected;Odinpristav;1
Odinizbegletsov;Undirected;Vrozen;1
Odinbojarin;Undirected;Patriarh;1
Dama;Undirected;Vishnevetskij;1
Pervyj;Undirected;Strazha;1
Malchishka;Undirected;Malchishki;1
Ksenija;Undirected;Narod;1
Pervyjpristav;Undirected;Vtoroj;1
Pater;Undirected;Poljak;1
Drugoj;Undirected;Staruha;1
Drugoj;Undirected;Samozvanets;1
Pervyj;Undirected;Staruha;1
Drugoj;Undirected;Odinizbegletsov;1
Pjatyj;Undirected;Tretij;1
Odinbojarin;Undirected;Tsar;1
Odin;Undirected;Staruha;1
Gavrilapushkin;Undirected;Samozvanets;1
Marzheret;Undirected;Odinizbegletsov;1
Baba;Undirected;Pervyj;1
Kavaler;Undirected;Marina;1
Nemtsy;Undirected;Voiny;1
Malchishka;Undirected;Pervyj;1
Tretij;Undirected;Vtoroj;1
Odiniznaroda;Undirected;Tretij;1
Pervyj;Undirected;Pervyjpristav;1
Shestoj;Undirected;Tsar;1
Nemtsy;Undirected;Vrozen;1
Bojare;Undirected;Bojarin;1
Feodor;Undirected;Shujskij;1
Odiniznih;Undirected;Staruha;1
Jurodivyj;Undirected;Pervyj;1
Pjatyj;Undirected;Shestoj;1
Grigorij;Undirected;Vtoroj;1
Poet;Undirected;Poljak;1
Bojare;Undirected;Odiniznih;1
Drugojpristav;Undirected;Vtoroj;1
Grigorij;Undirected;Pimen;1
Dimitrij;Undirected;Drugoj;1
Narod;Undirected;Staruha;1
Narod;Undirected;Tretij;4
Malchishka;Undirected;Odiniznih;1
Basmanov;Undirected;Chetvertyj;1
Chetvertyj;Undirected;Staruha;1
Karela;Undirected;Pushkin;1
Drugoj;Undirected;Odinbojarin;1
Hozjajka;Undirected;Pristavy;1
Bojare;Undirected;Odin;2
